scenario_id,incident_id,disaster_type,severity,people_affected,resource_id,resource_type,distance_km,resource_capacity,current_workload,future_demand,capability_score,allocation_cost
839,I839_2,Urban Fire,83,147,R839_3,Fire and Rescue Unit,3.79,4,2,82,1.0,144.65
839,I839_2,Urban Fire,83,147,R839_4,Medical Response Team,24.12,8,0,88,0.0,100000
839,I839_2,Urban Fire,83,147,R839_5,Disaster Response Team,16.04,32,5,13,0.6,222.65
839,I839_2,Urban Fire,83,147,R839_6,Disaster Response Team,29.53,43,5,37,0.6,296.1
839,I839_2,Urban Fire,83,147,R839_7,Fire and Rescue Unit,8.59,49,1,80,1.0,162.15
839,I839_2,Urban Fire,83,147,R839_8,Fire Unit,21.02,50,5,1,1.0,228.55
839,I839_3,Flood,74,132,R839_1,Disaster Response Team,10.02,8,3,96,0.8,189.7
839,I839_3,Flood,74,132,R839_2,Medical Response Team,25.83,39,2,1,0.0,100000
839,I839_3,Flood,74,132,R839_3,Fire and Rescue Unit,8.71,4,2,82,0.0,100000
839,I839_3,Flood,74,132,R839_4,Medical Response Team,8.86,8,0,88,0.0,100000
839,I839_3,Flood,74,132,R839_5,Disaster Response Team,9.54,32,5,13,0.8,178.55
839,I839_3,Flood,74,132,R839_6,Disaster Response Team,15.2,43,5,37,0.8,212.85
839,I839_3,Flood,74,132,R839_7,Fire and Rescue Unit,7.52,49,1,80,0.0,100000
839,I839_3,Flood,74,132,R839_8,Fire Unit,21.21,50,5,1,0.0,100000
839,I839_4,Earthquake,61,97,R839_1,Disaster Response Team,11.45,8,3,96,1.0,183.65
839,I839_4,Earthquake,61,97,R839_2,Medical Response Team,19.8,39,2,1,0.6,211.65
839,I839_4,Earthquake,61,97,R839_3,Fire and Rescue Unit,19.76,4,2,82,0.7,227.7
839,I839_4,Earthquake,61,97,R839_4,Medical Response Team,18.46,8,0,88,0.6,214.7
839,I839_4,Earthquake,61,97,R839_5,Disaster Response Team,7.83,32,5,13,1.0,156.8
839,I839_4,Earthquake,61,97,R839_6,Disaster Response Team,22.89,43,5,37,1.0,238.1
839,I839_4,Earthquake,61,97,R839_7,Fire and Rescue Unit,14.6,49,1,80,0.7,195.4
839,I839_4,Earthquake,61,97,R839_8,Fire Unit,3.27,50,5,1,0.5,151.0
840,I840_1,Landslide,29,341,R840_1,Multi-Purpose Emergency Unit,27.69,3,0,95,0.8,241.8
840,I840_1,Landslide,29,341,R840_2,Fire Unit,5.02,35,2,79,0.0,100000
840,I840_1,Landslide,29,341,R840_3,Fire and Rescue Unit,2.49,37,4,89,0.4,154.3
840,I840_1,Landslide,29,341,R840_4,Multi-Purpose Emergency Unit,8.37,19,5,2,0.8,151.95
840,I840_1,Landslide,29,341,R840_5,Search and Rescue Unit,22.03,12,4,2,1.0,206.25
840,I840_1,Landslide,29,341,R840_6,Search and Rescue Unit,12.02,48,5,45,1.0,172.95
840,I840_1,Landslide,29,341,R840_7,Ambulance,15.41,40,2,61,0.0,100000
840,I840_2,Flood,81,409,R840_1,Multi-Purpose Emergency Unit,12.2,3,0,95,0.8,185.15
840,I840_2,Flood,81,409,R840_2,Fire Unit,6.56,35,2,79,0.0,100000
840,I840_2,Flood,81,409,R840_3,Fire and Rescue Unit,26.42,37,4,89,0.0,100000
840,I840_2,Flood,81,409,R840_4,Multi-Purpose Emergency Unit,18.37,19,5,2,0.8,222.75
840,I840_2,Flood,81,409,R840_5,Search and Rescue Unit,26.81,12,4,2,0.7,262.95
840,I840_2,Flood,81,409,R840_6,Search and Rescue Unit,9.0,48,5,45,0.7,190.65
840,I840_2,Flood,81,409,R840_7,Ambulance,13.07,40,2,61,0.0,100000
840,I840_3,Lightning,60,25,R840_1,Multi-Purpose Emergency Unit,19.25,3,0,95,0.7,216.0
840,I840_3,Lightning,60,25,R840_2,Fire Unit,3.17,35,2,79,0.0,100000
840,I840_3,Lightning,60,25,R840_3,Fire and Rescue Unit,10.72,37,4,89,0.0,100000
840,I840_3,Lightning,60,25,R840_4,Multi-Purpose Emergency Unit,8.45,19,5,2,0.7,168.75
840,I840_3,Lightning,60,25,R840_5,Search and Rescue Unit,24.47,12,4,2,0.0,100000
840,I840_3,Lightning,60,25,R840_6,Search and Rescue Unit,21.77,48,5,45,0.0,100000
840,I840_3,Lightning,60,25,R840_7,Ambulance,27.71,40,2,61,0.8,197.8
840,I840_4,Medical Emergency,52,3,R840_1,Multi-Purpose Emergency Unit,19.27,3,0,95,0.7,152.9
840,I840_4,Medical Emergency,52,3,R840_2,Fire Unit,27.94,35,2,79,0.0,100000
840,I840_4,Medical Emergency,52,3,R840_3,Fire and Rescue Unit,11.75,37,4,89,0.0,100000
840,I840_4,Medical Emergency,52,3,R840_4,Multi-Purpose Emergency Unit,22.32,19,5,2,0.7,174.9
840,I840_4,Medical Emergency,52,3,R840_5,Search and Rescue Unit,15.63,12,4,2,0.0,100000
840,I840_4,Medical Emergency,52,3,R840_6,Search and Rescue Unit,26.81,48,5,45,0.0,100000
840,I840_4,Medical Emergency,52,3,R840_7,Ambulance,18.54,40,2,61,1.0,140.75
840,I840_5,Earthquake,92,110,R840_1,Multi-Purpose Emergency Unit,15.56,3,0,95,0.8,206.35
840,I840_5,Earthquake,92,110,R840_2,Fire Unit,16.22,35,2,79,0.5,229.65
840,I840_5,Earthquake,92,110,R840_3,Fire and Rescue Unit,22.2,37,4,89,0.7,266.05
840,I840_5,Earthquake,92,110,R840_4,Multi-Purpose Emergency Unit,19.86,19,5,2,0.8,234.6
840,I840_5,Earthquake,92,110,R840_5,Search and Rescue Unit,12.12,12,4,2,1.0,181.9
840,I840_5,Earthquake,92,110,R840_6,Search and Rescue Unit,24.07,48,5,45,1.0,258.4
840,I840_5,Earthquake,92,110,R840_7,Ambulance,3.13,40,2,61,0.4,163.7
841,I841_1,Earthquake,94,171,R841_1,Flood Rescue Team,15.81,12,1,30,0.4,214.15
841,I841_1,Earthquake,94,171,R841_2,Fire Unit,10.65,13,2,49,0.5,195.1
841,I841_1,Earthquake,94,171,R841_3,Multi-Purpose Emergency Unit,22.82,33,1,44,0.8,236.7
841,I841_1,Earthquake,94,171,R841_4,Ambulance,13.15,46,5,27,0.4,224.1
841,I841_2,Medical Emergency,97,72,R841_1,Flood Rescue Team,13.03,12,1,30,0.0,100000
841,I841_2,Medical Emergency,97,72,R841_2,Fire Unit,20.83,13,2,49,0.0,100000
841,I841_2,Medical Emergency,97,72,R841_3,Multi-Purpose Emergency Unit,21.13,33,1,44,0.7,233.45
841,I841_2,Medical Emergency,97,72,R841_4,Ambulance,28.76,46,5,27,1.0,279.35
842,I842_1,Forest Fire,83,335,R842_1,Multi-Purpose Emergency Unit,18.47,16,5,62,0.7,243.05
842,I842_1,Forest Fire,83,335,R842_2,Medical Response Team,5.96,13,0,86,0.0,100000
842,I842_1,Forest Fire,83,335,R842_3,Medical Response Team,13.46,48,1,1,0.0,100000
842,I842_2,Heatwave,83,97,R842_1,Multi-Purpose Emergency Unit,7.53,16,5,62,0.6,192.35
842,I842_2,Heatwave,83,97,R842_2,Medical Response Team,14.69,13,0,86,0.9,192.15
842,I842_2,Heatwave,83,97,R842_3,Medical Response Team,3.8,48,1,1,0.9,122.45
842,I842_3,Lightning,38,104,R842_1,Multi-Purpose Emergency Unit,19.66,16,5,62,0.7,231.0
842,I842_3,Lightning,38,104,R842_2,Medical Response Team,13.93,13,0,86,0.9,170.35
842,I842_3,Lightning,38,104,R842_3,Medical Response Team,18.72,48,1,1,0.9,179.05
842,I842_4,Earthquake,60,334,R842_1,Multi-Purpose Emergency Unit,18.69,16,5,62,0.8,230.95
842,I842_4,Earthquake,60,334,R842_2,Medical Response Team,4.73,13,0,86,0.6,145.15
842,I842_4,Earthquake,60,334,R842_3,Medical Response Team,1.99,48,1,1,0.6,116.2
843,I843_1,Flood,20,443,R843_1,Multi-Purpose Emergency Unit,3.51,40,5,77,0.8,142.8
843,I843_1,Flood,20,443,R843_2,Disaster Response Team,26.7,27,2,85,0.8,242.75
843,I843_1,Flood,20,443,R843_3,Flood Rescue Team,2.67,33,1,58,1.0,101.85
843,I843_1,Flood,20,443,R843_4,Search and Rescue Unit,19.84,31,1,28,0.7,192.2
843,I843_1,Flood,20,443,R843_5,Fire Unit,2.0,29,5,100,0.0,100000
843,I843_1,Flood,20,443,R843_6,Fire Unit,1.37,10,4,19,0.0,100000
843,I843_1,Flood,20,443,R843_7,Fire Unit,10.18,17,2,13,0.0,100000
843,I843_2,Landslide,93,187,R843_1,Multi-Purpose Emergency Unit,11.5,40,5,77,0.8,211.95
843,I843_2,Landslide,93,187,R843_2,Disaster Response Team,23.07,27,2,85,0.9,249.8
843,I843_2,Landslide,93,187,R843_3,Flood Rescue Team,1.81,33,1,58,0.7,138.75
843,I843_2,Landslide,93,187,R843_4,Search and Rescue Unit,26.12,31,1,28,1.0,240.8
843,I843_2,Landslide,93,187,R843_5,Fire Unit,12.45,29,5,100,0.0,100000
843,I843_2,Landslide,93,187,R843_6,Fire Unit,17.51,10,4,19,0.0,100000
843,I843_2,Landslide,93,187,R843_7,Fire Unit,28.66,17,2,13,0.0,100000
843,I843_3,Earthquake,65,353,R843_1,Multi-Purpose Emergency Unit,25.05,40,5,77,0.8,268.5
843,I843_3,Earthquake,65,353,R843_2,Disaster Response Team,24.47,27,2,85,1.0,241.6
843,I843_3,Earthquake,65,353,R843_3,Flood Rescue Team,21.49,33,1,58,0.4,237.95
843,I843_3,Earthquake,65,353,R843_4,Search and Rescue Unit,26.37,31,1,28,1.0,230.85
843,I843_3,Earthquake,65,353,R843_5,Fire Unit,5.53,29,5,100,0.5,188.65
843,I843_3,Earthquake,65,353,R843_6,Fire Unit,4.61,10,4,19,0.5,157.8
843,I843_3,Earthquake,65,353,R843_7,Fire Unit,22.01,17,2,13,0.5,231.3
843,I843_4,Medical Emergency,90,252,R843_1,Multi-Purpose Emergency Unit,5.85,40,5,77,0.7,186.5
843,I843_4,Medical Emergency,90,252,R843_2,Disaster Response Team,25.76,27,2,85,0.0,100000
843,I843_4,Medical Emergency,90,252,R843_3,Flood Rescue Team,27.24,33,1,58,0.0,100000
843,I843_4,Medical Emergency,90,252,R843_4,Search and Rescue Unit,16.95,31,1,28,0.0,100000
843,I843_4,Medical Emergency,90,252,R843_5,Fire Unit,23.67,29,5,100,0.0,100000
843,I843_4,Medical Emergency,90,252,R843_6,Fire Unit,15.95,10,4,19,0.0,100000
843,I843_4,Medical Emergency,90,252,R843_7,Fire Unit,9.99,17,2,13,0.0,100000
844,I844_1,Heatwave,81,7,R844_1,Multi-Purpose Emergency Unit,2.1,41,1,15,0.6,68.65
844,I844_1,Heatwave,81,7,R844_2,Disaster Response Team,0.69,9,3,94,0.0,100000
844,I844_1,Heatwave,81,7,R844_3,Flood Rescue Team,29.87,10,3,83,0.0,100000
844,I844_2,Forest Fire,87,500,R844_1,Multi-Purpose Emergency Unit,18.08,41,1,15,0.7,206.95
844,I844_2,Forest Fire,87,500,R844_2,Disaster Response Team,13.67,9,3,94,0.0,100000
844,I844_2,Forest Fire,87,500,R844_3,Flood Rescue Team,11.49,10,3,83,0.0,100000
844,I844_3,Urban Fire,65,288,R844_1,Multi-Purpose Emergency Unit,18.93,41,1,15,0.7,202.4
844,I844_3,Urban Fire,65,288,R844_2,Disaster Response Team,2.7,9,3,94,0.6,157.0
844,I844_3,Urban Fire,65,288,R844_3,Flood Rescue Team,13.75,10,3,83,0.0,100000
844,I844_4,Cyclone,76,491,R844_1,Multi-Purpose Emergency Unit,16.53,41,1,15,0.8,190.8
844,I844_4,Cyclone,76,491,R844_2,Disaster Response Team,8.46,9,3,94,0.9,178.2
844,I844_4,Cyclone,76,491,R844_3,Flood Rescue Team,18.16,10,3,83,0.8,227.95
844,I844_5,Earthquake,86,106,R844_1,Multi-Purpose Emergency Unit,16.99,41,1,15,0.8,197.1
844,I844_5,Earthquake,86,106,R844_2,Disaster Response Team,23.29,9,3,94,1.0,252.35
844,I844_5,Earthquake,86,106,R844_3,Flood Rescue Team,7.77,10,3,83,0.4,196.0
845,I845_1,Medical Emergency,76,455,R845_1,Fire Unit,13.47,8,1,26,0.0,100000
845,I845_1,Medical Emergency,76,455,R845_2,Multi-Purpose Emergency Unit,14.9,5,5,32,0.7,214.9
845,I845_1,Medical Emergency,76,455,R845_3,Medical Response Team,29.52,27,1,39,1.0,253.75
845,I845_1,Medical Emergency,76,455,R845_4,Search and Rescue Unit,0.96,22,2,3,0.0,100000
845,I845_2,Heatwave,49,279,R845_1,Fire Unit,27.46,8,1,26,0.0,100000
845,I845_2,Heatwave,49,279,R845_2,Multi-Purpose Emergency Unit,27.59,5,5,32,0.6,271.55
845,I845_2,Heatwave,49,279,R845_3,Medical Response Team,10.0,27,1,39,0.9,149.35
845,I845_2,Heatwave,49,279,R845_4,Search and Rescue Unit,28.33,22,2,3,0.0,100000
846,I846_1,Heatwave,35,399,R846_1,Flood Rescue Team,23.03,38,5,95,0.0,100000
846,I846_1,Heatwave,35,399,R846_2,Disaster Response Team,28.87,35,2,7,0.0,100000
846,I846_1,Heatwave,35,399,R846_3,Flood Rescue Team,15.71,48,4,35,0.0,100000
846,I846_1,Heatwave,35,399,R846_4,Multi-Purpose Emergency Unit,22.22,32,4,70,0.6,242.6
846,I846_2,Earthquake,85,15,R846_1,Flood Rescue Team,6.97,38,5,95,0.4,146.6
846,I846_2,Earthquake,85,15,R846_2,Disaster Response Team,2.57,35,2,7,1.0,60.6
846,I846_2,Earthquake,85,15,R846_3,Flood Rescue Team,11.45,48,4,35,0.4,148.0
846,I846_2,Earthquake,85,15,R846_4,Multi-Purpose Emergency Unit,23.22,32,4,70,0.8,199.6
846,I846_3,Landslide,91,416,R846_1,Flood Rescue Team,3.46,38,5,95,0.7,179.45
846,I846_3,Landslide,91,416,R846_2,Disaster Response Team,26.59,35,2,7,0.9,247.1
846,I846_3,Landslide,91,416,R846_3,Flood Rescue Team,24.3,48,4,35,0.7,262.65
846,I846_3,Landslide,91,416,R846_4,Multi-Purpose Emergency Unit,7.43,32,4,70,0.8,183.05
847,I847_1,Cyclone,72,214,R847_1,Fire and Rescue Unit,8.04,15,1,11,0.6,153.75
847,I847_1,Cyclone,72,214,R847_2,Fire Unit,2.18,38,0,91,0.4,146.45
847,I847_1,Cyclone,72,214,R847_3,Fire and Rescue Unit,14.89,46,0,13,0.6,182.5
847,I847_1,Cyclone,72,214,R847_4,Search and Rescue Unit,18.87,23,5,28,0.8,228.15
847,I847_1,Cyclone,72,214,R847_5,Ambulance,29.19,40,1,62,0.0,100000
847,I847_1,Cyclone,72,214,R847_6,Disaster Response Team,0.75,48,0,24,0.9,102.55
847,I847_2,Lightning,83,32,R847_1,Fire and Rescue Unit,28.46,15,1,11,0.0,100000
847,I847_2,Lightning,83,32,R847_2,Fire Unit,14.83,38,0,91,0.0,100000
847,I847_2,Lightning,83,32,R847_3,Fire and Rescue Unit,19.12,46,0,13,0.0,100000
847,I847_2,Lightning,83,32,R847_4,Search and Rescue Unit,6.73,23,5,28,0.0,100000
847,I847_2,Lightning,83,32,R847_5,Ambulance,12.72,40,1,62,0.8,126.3
847,I847_2,Lightning,83,32,R847_6,Disaster Response Team,24.42,48,0,24,0.0,100000
848,I848_1,Cyclone,86,67,R848_1,Fire Unit,27.98,27,1,34,0.4,272.8
848,I848_1,Cyclone,86,67,R848_2,Multi-Purpose Emergency Unit,7.69,46,2,16,0.8,156.85
848,I848_1,Cyclone,86,67,R848_3,Medical Response Team,11.13,29,4,34,0.4,206.55
848,I848_2,Heatwave,25,245,R848_1,Fire Unit,23.79,27,1,34,0.0,100000
848,I848_2,Heatwave,25,245,R848_2,Multi-Purpose Emergency Unit,9.98,46,2,16,0.6,151.9
848,I848_2,Heatwave,25,245,R848_3,Medical Response Team,23.15,29,4,34,0.9,222.25
848,I848_3,Flood,38,413,R848_1,Fire Unit,28.38,27,1,34,0.0,100000
848,I848_3,Flood,38,413,R848_2,Multi-Purpose Emergency Unit,25.12,46,2,16,0.8,224.8
848,I848_3,Flood,38,413,R848_3,Medical Response Team,17.48,29,4,34,0.0,100000
849,I849_1,Forest Fire,76,320,R849_1,Ambulance,8.69,30,1,95,0.0,100000
849,I849_1,Forest Fire,76,320,R849_2,Ambulance,13.35,41,2,61,0.0,100000
849,I849_1,Forest Fire,76,320,R849_3,Ambulance,28.57,16,2,89,0.0,100000
849,I849_1,Forest Fire,76,320,R849_4,Search and Rescue Unit,13.68,2,4,12,0.0,100000
849,I849_1,Forest Fire,76,320,R849_5,Fire and Rescue Unit,29.91,36,5,33,1.0,278.2
849,I849_2,Lightning,35,67,R849_1,Ambulance,21.06,30,1,95,0.8,217.05
849,I849_2,Lightning,35,67,R849_2,Ambulance,16.39,41,2,61,0.8,191.2
849,I849_2,Lightning,35,67,R849_3,Ambulance,2.84,16,2,89,0.8,130.45
849,I849_2,Lightning,35,67,R849_4,Search and Rescue Unit,22.01,2,4,12,0.0,100000
849,I849_2,Lightning,35,67,R849_5,Fire and Rescue Unit,8.27,36,5,33,0.0,100000
850,I850_1,Landslide,66,463,R850_1,Search and Rescue Unit,15.2,28,3,35,1.0,189.15
850,I850_1,Landslide,66,463,R850_2,Ambulance,9.82,38,1,6,0.0,100000
850,I850_1,Landslide,66,463,R850_3,Fire Unit,22.22,48,3,82,0.0,100000
850,I850_2,Heatwave,30,499,R850_1,Search and Rescue Unit,20.55,28,3,35,0.0,100000
850,I850_2,Heatwave,30,499,R850_2,Ambulance,1.55,38,1,6,0.7,99.25
850,I850_2,Heatwave,30,499,R850_3,Fire Unit,29.44,48,3,82,0.0,100000
850,I850_3,Cyclone,67,473,R850_1,Search and Rescue Unit,2.61,28,3,35,0.8,134.6
850,I850_3,Cyclone,67,473,R850_2,Ambulance,26.59,38,1,6,0.0,100000
850,I850_3,Cyclone,67,473,R850_3,Fire Unit,25.99,48,3,82,0.4,279.25
851,I851_1,Cyclone,100,276,R851_1,Multi-Purpose Emergency Unit,12.66,3,4,9,0.8,197.55
851,I851_1,Cyclone,100,276,R851_2,Medical Response Team,25.55,19,3,45,0.4,281.0
851,I851_1,Cyclone,100,276,R851_3,Medical Response Team,7.93,35,2,0,0.4,175.65
851,I851_1,Cyclone,100,276,R851_4,Ambulance,14.13,2,0,37,0.0,100000
851,I851_1,Cyclone,100,276,R851_5,Ambulance,16.09,3,2,91,0.0,100000
851,I851_2,Landslide,26,199,R851_1,Multi-Purpose Emergency Unit,6.73,3,4,9,0.8,138.3
851,I851_2,Landslide,26,199,R851_2,Medical Response Team,22.09,19,3,45,0.0,100000
851,I851_2,Landslide,26,199,R851_3,Medical Response Team,16.3,35,2,0,0.0,100000
851,I851_2,Landslide,26,199,R851_4,Ambulance,13.5,2,0,37,0.0,100000
851,I851_2,Landslide,26,199,R851_5,Ambulance,5.53,3,2,91,0.0,100000
852,I852_1,Heatwave,74,69,R852_1,Ambulance,23.88,46,3,77,0.7,258.25
852,I852_1,Heatwave,74,69,R852_2,Search and Rescue Unit,11.83,49,0,11,0.0,100000
852,I852_1,Heatwave,74,69,R852_3,Fire Unit,5.72,12,5,13,0.0,100000
852,I852_2,Flood,60,228,R852_1,Ambulance,19.91,46,3,77,0.0,100000
852,I852_2,Flood,60,228,R852_2,Search and Rescue Unit,2.27,49,0,11,0.7,110.1
852,I852_2,Flood,60,228,R852_3,Fire Unit,20.41,12,5,13,0.0,100000
852,I852_3,Lightning,74,31,R852_1,Ambulance,11.36,46,3,77,0.8,131.65
852,I852_3,Lightning,74,31,R852_2,Search and Rescue Unit,10.23,49,0,11,0.0,100000
852,I852_3,Lightning,74,31,R852_3,Fire Unit,1.16,12,5,13,0.0,100000
852,I852_4,Medical Emergency,30,495,R852_1,Ambulance,7.59,46,3,77,1.0,147.2
852,I852_4,Medical Emergency,30,495,R852_2,Search and Rescue Unit,10.48,49,0,11,0.0,100000
852,I852_4,Medical Emergency,30,495,R852_3,Fire Unit,1.14,12,5,13,0.0,100000
852,I852_5,Forest Fire,44,272,R852_1,Ambulance,26.11,46,3,77,0.0,100000
852,I852_5,Forest Fire,44,272,R852_2,Search and Rescue Unit,27.93,49,0,11,0.0,100000
852,I852_5,Forest Fire,44,272,R852_3,Fire Unit,2.58,12,5,13,1.0,123.75
853,I853_1,Earthquake,81,439,R853_1,Disaster Response Team,18.01,12,5,31,1.0,220.2
853,I853_1,Earthquake,81,439,R853_2,Fire Unit,8.84,39,3,51,0.5,187.35
853,I853_1,Earthquake,81,439,R853_3,Multi-Purpose Emergency Unit,22.95,5,1,46,0.8,232.65
853,I853_1,Earthquake,81,439,R853_4,Medical Response Team,19.49,26,0,52,0.6,218.85
853,I853_1,Earthquake,81,439,R853_5,Medical Response Team,18.4,20,2,48,0.6,224.4
853,I853_2,Lightning,69,450,R853_1,Disaster Response Team,22.89,12,5,31,0.0,100000
853,I853_2,Lightning,69,450,R853_2,Fire Unit,7.91,39,3,51,0.0,100000
853,I853_2,Lightning,69,450,R853_3,Multi-Purpose Emergency Unit,9.6,5,1,46,0.7,165.1
853,I853_2,Lightning,69,450,R853_4,Medical Response Team,28.27,26,0,52,0.9,245.95
853,I853_2,Lightning,69,450,R853_5,Medical Response Team,16.5,20,2,48,0.9,198.1
853,I853_3,Landslide,44,420,R853_1,Disaster Response Team,5.96,12,5,31,0.9,149.15
853,I853_3,Landslide,44,420,R853_2,Fire Unit,26.89,39,3,51,0.0,100000
853,I853_3,Landslide,44,420,R853_3,Multi-Purpose Emergency Unit,2.49,5,1,46,0.8,115.55
853,I853_3,Landslide,44,420,R853_4,Medical Response Team,3.1,26,0,52,0.0,100000
853,I853_3,Landslide,44,420,R853_5,Medical Response Team,24.07,20,2,48,0.0,100000
853,I853_4,Flood,32,321,R853_1,Disaster Response Team,7.64,12,5,31,0.8,156.75
853,I853_4,Flood,32,321,R853_2,Fire Unit,13.6,39,3,51,0.0,100000
853,I853_4,Flood,32,321,R853_3,Multi-Purpose Emergency Unit,4.25,5,1,46,0.8,119.55
853,I853_4,Flood,32,321,R853_4,Medical Response Team,28.28,26,0,52,0.0,100000
853,I853_4,Flood,32,321,R853_5,Medical Response Team,20.64,20,2,48,0.0,100000
853,I853_5,Forest Fire,25,354,R853_1,Disaster Response Team,8.73,12,5,31,0.0,100000
853,I853_5,Forest Fire,25,354,R853_2,Fire Unit,15.05,39,3,51,1.0,176.0
853,I853_5,Forest Fire,25,354,R853_3,Multi-Purpose Emergency Unit,21.52,5,1,46,0.7,207.1
853,I853_5,Forest Fire,25,354,R853_4,Medical Response Team,24.6,26,0,52,0.0,100000
853,I853_5,Forest Fire,25,354,R853_5,Medical Response Team,5.14,20,2,48,0.0,100000
854,I854_1,Landslide,87,466,R854_1,Search and Rescue Unit,1.84,50,4,32,1.0,136.0
854,I854_1,Landslide,87,466,R854_2,Fire and Rescue Unit,7.82,17,4,19,0.4,186.65
854,I854_1,Landslide,87,466,R854_3,Medical Response Team,25.77,37,5,64,0.0,100000
854,I854_1,Landslide,87,466,R854_4,Multi-Purpose Emergency Unit,10.84,37,0,82,0.8,177.5
854,I854_1,Landslide,87,466,R854_5,Multi-Purpose Emergency Unit,17.11,50,1,61,0.8,209.6
854,I854_1,Landslide,87,466,R854_6,Fire and Rescue Unit,25.72,44,5,86,0.4,298.9
854,I854_1,Landslide,87,466,R854_7,Multi-Purpose Emergency Unit,13.91,28,2,73,0.8,202.6
854,I854_1,Landslide,87,466,R854_8,Multi-Purpose Emergency Unit,12.99,15,3,67,0.8,202.5
854,I854_2,Earthquake,93,157,R854_1,Search and Rescue Unit,25.48,50,4,32,1.0,256.6
854,I854_2,Earthquake,93,157,R854_2,Fire and Rescue Unit,17.36,17,4,19,0.7,224.75
854,I854_2,Earthquake,93,157,R854_3,Medical Response Team,9.55,37,5,64,0.6,206.95
854,I854_2,Earthquake,93,157,R854_4,Multi-Purpose Emergency Unit,13.34,37,0,82,0.8,192.4
854,I854_2,Earthquake,93,157,R854_5,Multi-Purpose Emergency Unit,14.0,50,1,61,0.8,196.45
854,I854_2,Earthquake,93,157,R854_6,Fire and Rescue Unit,13.04,44,5,86,0.7,225.9
854,I854_2,Earthquake,93,157,R854_7,Multi-Purpose Emergency Unit,28.54,28,2,73,0.8,278.15
854,I854_2,Earthquake,93,157,R854_8,Multi-Purpose Emergency Unit,22.73,15,3,67,0.8,253.6
854,I854_3,Urban Fire,22,456,R854_1,Search and Rescue Unit,20.92,50,4,32,0.5,225.4
854,I854_3,Urban Fire,22,456,R854_2,Fire and Rescue Unit,2.91,17,4,19,1.0,112.1
854,I854_3,Urban Fire,22,456,R854_3,Medical Response Team,4.05,37,5,64,0.0,100000
854,I854_3,Urban Fire,22,456,R854_4,Multi-Purpose Emergency Unit,6.1,37,0,82,0.7,131.8
854,I854_3,Urban Fire,22,456,R854_5,Multi-Purpose Emergency Unit,11.26,50,1,61,0.7,158.35
854,I854_3,Urban Fire,22,456,R854_6,Fire and Rescue Unit,11.73,44,5,86,1.0,178.95
854,I854_3,Urban Fire,22,456,R854_7,Multi-Purpose Emergency Unit,7.97,28,2,73,0.7,150.9
854,I854_3,Urban Fire,22,456,R854_8,Multi-Purpose Emergency Unit,10.6,15,3,67,0.7,168.55
854,I854_4,Flood,20,295,R854_1,Search and Rescue Unit,19.91,50,4,32,0.7,211.55
854,I854_4,Flood,20,295,R854_2,Fire and Rescue Unit,18.53,17,4,19,0.0,100000
854,I854_4,Flood,20,295,R854_3,Medical Response Team,3.84,37,5,64,0.0,100000
854,I854_4,Flood,20,295,R854_4,Multi-Purpose Emergency Unit,13.34,37,0,82,0.8,163.2
854,I854_4,Flood,20,295,R854_5,Multi-Purpose Emergency Unit,17.59,50,1,61,0.8,185.2
854,I854_4,Flood,20,295,R854_6,Fire and Rescue Unit,25.44,44,5,86,0.0,100000
854,I854_4,Flood,20,295,R854_7,Multi-Purpose Emergency Unit,25.48,28,2,73,0.8,233.65
854,I854_4,Flood,20,295,R854_8,Multi-Purpose Emergency Unit,16.16,15,3,67,0.8,191.55
854,I854_5,Lightning,59,197,R854_1,Search and Rescue Unit,10.97,50,4,32,0.0,100000
854,I854_5,Lightning,59,197,R854_2,Fire and Rescue Unit,22.68,17,4,19,0.0,100000
854,I854_5,Lightning,59,197,R854_3,Medical Response Team,13.7,37,5,64,0.9,202.1
854,I854_5,Lightning,59,197,R854_4,Multi-Purpose Emergency Unit,17.47,37,0,82,0.7,203.45
854,I854_5,Lightning,59,197,R854_5,Multi-Purpose Emergency Unit,1.27,50,1,61,0.7,123.2
854,I854_5,Lightning,59,197,R854_6,Fire and Rescue Unit,11.56,44,5,86,0.0,100000
854,I854_5,Lightning,59,197,R854_7,Multi-Purpose Emergency Unit,19.75,28,2,73,0.7,224.6
854,I854_5,Lightning,59,197,R854_8,Multi-Purpose Emergency Unit,22.14,15,3,67,0.7,241.05
855,I855_1,Lightning,58,439,R855_1,Multi-Purpose Emergency Unit,16.71,9,2,4,0.7,191.75
855,I855_1,Lightning,58,439,R855_2,Search and Rescue Unit,11.03,30,3,7,0.0,100000
855,I855_1,Lightning,58,439,R855_3,Flood Rescue Team,22.11,25,5,2,0.0,100000
855,I855_1,Lightning,58,439,R855_4,Fire Unit,21.43,25,2,36,0.0,100000
855,I855_1,Lightning,58,439,R855_5,Medical Response Team,19.81,41,2,4,0.9,199.25
855,I855_1,Lightning,58,439,R855_6,Search and Rescue Unit,12.02,31,2,16,0.0,100000
855,I855_1,Lightning,58,439,R855_7,Search and Rescue Unit,25.09,26,5,27,0.0,100000
855,I855_1,Lightning,58,439,R855_8,Multi-Purpose Emergency Unit,22.71,18,2,95,0.7,244.5
855,I855_2,Medical Emergency,55,402,R855_1,Multi-Purpose Emergency Unit,12.6,9,2,4,0.7,170.0
